,intolerance_1,intolerance_2,minority_pc_1,minority_pc_2,Run,Avg pct similar neighbors (A) dim 1,Avg pct similar neighbors (A) dim 2,Avg pct similar neighbors (B) dim 1,Avg pct similar neighbors (B) dim 2,Pct Happy,Pct Happy Group A dim 1,Pct Happy Group A dim 2,Pct Happy Group B dim 1,Pct Happy Group B dim 2,height,width,num_agents,stopping_level
200,0.125,0.625,0.1,0.1,200,100.0,97.8,26.7,51.5,86.5,91.7,96.1,40.0,0.0,16,16,200,1
201,0.125,0.625,0.1,0.1,201,100.0,96.8,32.0,38.0,83.0,89.4,91.1,25.0,10.0,16,16,200,1
202,0.125,0.625,0.1,0.1,202,100.0,97.0,17.1,42.5,87.0,91.7,96.7,45.0,0.0,16,16,200,1
203,0.125,0.625,0.1,0.1,203,100.0,96.4,33.6,36.0,83.5,88.3,92.8,40.0,0.0,16,16,200,1
204,0.125,0.625,0.1,0.1,204,100.0,97.2,31.6,31.9,87.5,92.2,97.2,45.0,0.0,16,16,200,1
205,0.125,0.625,0.1,0.1,205,100.0,96.3,24.4,32.5,80.5,85.6,89.4,35.0,0.0,16,16,200,1
206,0.125,0.625,0.1,0.1,206,100.0,96.6,31.9,36.6,84.5,90.0,93.9,35.0,0.0,16,16,200,1
207,0.125,0.625,0.1,0.1,207,100.0,96.0,19.4,34.6,84.0,88.3,93.3,45.0,0.0,16,16,200,1
208,0.125,0.625,0.1,0.1,208,100.0,96.9,26.2,69.1,88.0,91.1,95.0,60.0,25.0,16,16,200,1
209,0.125,0.625,0.1,0.1,209,100.0,98.0,21.1,44.9,88.5,92.8,98.3,50.0,0.0,16,16,200,1
210,0.125,0.625,0.2,0.2,210,100.0,90.9,27.5,50.3,67.5,74.4,84.4,40.0,0.0,16,16,200,1
211,0.125,0.625,0.2,0.2,211,100.0,91.4,23.4,49.2,65.0,71.9,80.0,37.5,5.0,16,16,200,1
212,0.125,0.625,0.2,0.2,212,100.0,92.6,31.6,51.6,69.5,76.9,85.6,40.0,5.0,16,16,200,1
213,0.125,0.625,0.2,0.2,213,100.0,93.2,32.5,65.5,73.5,81.9,89.4,40.0,10.0,16,16,200,1
214,0.125,0.625,0.2,0.2,214,100.0,93.1,26.4,54.3,76.5,83.1,90.0,50.0,22.5,16,16,200,1
215,0.125,0.625,0.2,0.2,215,100.0,91.4,30.7,53.9,66.0,75.6,80.0,27.5,10.0,16,16,200,1
216,0.125,0.625,0.2,0.2,216,100.0,92.3,32.9,55.3,68.5,75.6,83.8,40.0,7.5,16,16,200,1
217,0.125,0.625,0.2,0.2,217,100.0,94.1,30.6,65.6,73.5,79.4,85.0,50.0,27.5,16,16,200,1
218,0.125,0.625,0.2,0.2,218,100.0,88.9,29.1,39.6,65.0,74.4,80.0,27.5,5.0,16,16,200,1
219,0.125,0.625,0.2,0.2,219,100.0,91.2,32.2,50.7,69.0,76.2,83.8,40.0,10.0,16,16,200,1
220,0.125,0.625,0.30000000000000004,0.30000000000000004,220,100.0,89.2,35.2,66.9,68.0,72.9,78.6,56.7,43.3,16,16,200,1
221,0.125,0.625,0.30000000000000004,0.30000000000000004,221,100.0,87.8,35.4,68.1,63.5,68.6,74.3,51.7,38.3,16,16,200,1
222,0.125,0.625,0.30000000000000004,0.30000000000000004,222,100.0,90.4,38.2,71.4,69.0,73.6,77.9,58.3,48.3,16,16,200,1
223,0.125,0.625,0.30000000000000004,0.30000000000000004,223,100.0,89.6,33.2,72.5,70.5,74.3,85.0,61.7,36.7,16,16,200,1
224,0.125,0.625,0.30000000000000004,0.30000000000000004,224,100.0,88.1,35.5,62.9,70.5,74.3,82.9,61.7,41.7,16,16,200,1
225,0.125,0.625,0.30000000000000004,0.30000000000000004,225,100.0,90.8,40.1,72.8,68.0,73.6,79.3,55.0,41.7,16,16,200,1
226,0.125,0.625,0.30000000000000004,0.30000000000000004,226,100.0,87.4,42.7,69.9,64.0,70.7,74.3,48.3,40.0,16,16,200,1
227,0.125,0.625,0.30000000000000004,0.30000000000000004,227,100.0,90.1,32.9,72.4,68.5,70.7,80.7,63.3,40.0,16,16,200,1
228,0.125,0.625,0.30000000000000004,0.30000000000000004,228,100.0,90.3,31.0,70.5,61.5,66.4,76.4,50.0,26.7,16,16,200,1
229,0.125,0.625,0.30000000000000004,0.30000000000000004,229,100.0,87.4,33.8,61.7,67.5,69.3,76.4,63.3,46.7,16,16,200,1
230,0.125,0.625,0.4,0.4,230,100.0,87.6,40.9,80.9,71.0,70.8,77.5,71.2,61.2,16,16,200,1
231,0.125,0.625,0.4,0.4,231,100.0,84.0,39.2,74.4,64.0,67.5,68.3,58.8,57.5,16,16,200,1
232,0.125,0.625,0.4,0.4,232,100.0,88.2,46.1,82.8,75.0,78.3,80.8,70.0,66.2,16,16,200,1
233,0.125,0.625,0.4,0.4,233,100.0,87.5,42.6,80.2,67.5,73.3,75.8,58.8,55.0,16,16,200,1
234,0.125,0.625,0.4,0.4,234,100.0,86.3,43.0,78.5,70.5,70.8,77.5,70.0,60.0,16,16,200,1
235,0.125,0.625,0.4,0.4,235,100.0,87.3,52.0,79.1,65.5,63.3,73.3,68.8,53.8,16,16,200,1
236,0.125,0.625,0.4,0.4,236,100.0,85.2,45.6,75.0,65.0,70.0,74.2,57.5,51.2,16,16,200,1
237,0.125,0.625,0.4,0.4,237,100.0,83.3,43.0,76.9,66.5,67.5,72.5,65.0,57.5,16,16,200,1
238,0.125,0.625,0.4,0.4,238,100.0,87.6,39.2,81.2,71.0,70.8,78.3,71.2,60.0,16,16,200,1
239,0.125,0.625,0.4,0.4,239,100.0,86.7,44.4,77.6,72.0,70.8,70.8,73.8,73.8,16,16,200,1
240,0.125,0.625,0.5,0.5,240,100.0,81.9,49.8,79.2,61.5,58.0,64.0,65.0,59.0,16,16,200,1
241,0.125,0.625,0.5,0.5,241,100.0,83.8,51.3,86.8,75.0,70.0,71.0,80.0,79.0,16,16,200,1
242,0.125,0.625,0.5,0.5,242,100.0,87.0,50.7,88.4,77.0,75.0,78.0,79.0,76.0,16,16,200,1
243,0.125,0.625,0.5,0.5,243,100.0,82.3,50.4,83.6,69.5,73.0,64.0,66.0,75.0,16,16,200,1
244,0.125,0.625,0.5,0.5,244,100.0,85.1,47.5,83.5,65.5,67.0,68.0,64.0,63.0,16,16,200,1
245,0.125,0.625,0.5,0.5,245,100.0,84.8,48.7,87.2,70.0,73.0,70.0,67.0,70.0,16,16,200,1
246,0.125,0.625,0.5,0.5,246,100.0,80.3,50.8,82.8,65.5,65.0,68.0,66.0,63.0,16,16,200,1
247,0.125,0.625,0.5,0.5,247,100.0,85.6,51.9,81.6,69.5,68.0,72.0,71.0,67.0,16,16,200,1
248,0.125,0.625,0.5,0.5,248,100.0,85.2,49.1,84.6,72.5,76.0,77.0,69.0,68.0,16,16,200,1
249,0.125,0.625,0.5,0.5,249,100.0,84.4,50.5,82.7,73.5,74.0,72.0,73.0,75.0,16,16,200,1
250,0.125,0.75,0.1,0.1,250,100.0,92.5,19.2,17.4,61.5,66.1,68.3,20.0,0.0,16,16,200,1
251,0.125,0.75,0.1,0.1,251,100.0,92.6,16.8,21.2,67.0,70.0,74.4,40.0,0.0,16,16,200,1
252,0.125,0.75,0.1,0.1,252,100.0,93.1,12.8,17.4,60.0,64.4,66.7,20.0,0.0,16,16,200,1
253,0.125,0.75,0.1,0.1,253,100.0,93.6,14.8,18.5,64.5,70.6,71.7,10.0,0.0,16,16,200,1
254,0.125,0.75,0.1,0.1,254,100.0,94.3,11.9,20.9,61.5,66.7,68.3,15.0,0.0,16,16,200,1
255,0.125,0.75,0.1,0.1,255,100.0,93.3,15.0,22.6,61.0,65.6,67.8,20.0,0.0,16,16,200,1
256,0.125,0.75,0.1,0.1,256,100.0,94.5,10.8,15.3,67.5,73.3,75.0,15.0,0.0,16,16,200,1
257,0.125,0.75,0.1,0.1,257,100.0,93.3,21.7,19.0,64.5,69.4,71.7,20.0,0.0,16,16,200,1
258,0.125,0.75,0.1,0.1,258,100.0,93.7,14.9,17.6,68.0,72.2,75.6,30.0,0.0,16,16,200,1
259,0.125,0.75,0.1,0.1,259,100.0,94.2,18.0,22.3,61.0,66.7,67.8,10.0,0.0,16,16,200,1
260,0.125,0.75,0.2,0.2,260,100.0,86.0,22.3,31.8,43.0,48.8,53.8,20.0,0.0,16,16,200,1
261,0.125,0.75,0.2,0.2,261,100.0,86.6,24.4,33.5,48.0,54.4,60.0,22.5,0.0,16,16,200,1
262,0.125,0.75,0.2,0.2,262,100.0,83.2,26.2,24.7,45.0,51.2,56.2,20.0,0.0,16,16,200,1
263,0.125,0.75,0.2,0.2,263,100.0,88.1,29.9,32.9,47.0,54.4,58.8,17.5,0.0,16,16,200,1
264,0.125,0.75,0.2,0.2,264,100.0,86.4,21.7,31.5,49.0,55.0,61.2,25.0,0.0,16,16,200,1
265,0.125,0.75,0.2,0.2,265,100.0,86.9,22.9,26.8,45.5,51.2,56.9,22.5,0.0,16,16,200,1
266,0.125,0.75,0.2,0.2,266,100.0,87.4,23.1,40.2,46.0,52.5,57.5,20.0,0.0,16,16,200,1
267,0.125,0.75,0.2,0.2,267,100.0,87.2,25.4,33.0,42.5,46.9,53.1,25.0,0.0,16,16,200,1
268,0.125,0.75,0.2,0.2,268,100.0,85.0,23.3,27.3,43.0,50.0,53.8,15.0,0.0,16,16,200,1
269,0.125,0.75,0.2,0.2,269,100.0,86.1,21.8,26.6,47.5,53.8,59.4,22.5,0.0,16,16,200,1
270,0.125,0.75,0.30000000000000004,0.30000000000000004,270,100.0,75.7,33.2,37.1,33.0,37.9,45.7,21.7,3.3,16,16,200,1
271,0.125,0.75,0.30000000000000004,0.30000000000000004,271,100.0,76.9,31.8,39.8,27.5,32.9,39.3,15.0,0.0,16,16,200,1
272,0.125,0.75,0.30000000000000004,0.30000000000000004,272,100.0,76.5,31.8,39.9,20.5,23.6,29.3,13.3,0.0,16,16,200,1
273,0.125,0.75,0.30000000000000004,0.30000000000000004,273,100.0,77.1,28.4,37.0,28.0,32.9,40.0,16.7,0.0,16,16,200,1
274,0.125,0.75,0.30000000000000004,0.30000000000000004,274,100.0,77.4,32.0,36.2,25.0,26.4,35.7,21.7,0.0,16,16,200,1
275,0.125,0.75,0.30000000000000004,0.30000000000000004,275,100.0,78.7,27.3,41.7,26.0,27.1,36.4,23.3,1.7,16,16,200,1
276,0.125,0.75,0.30000000000000004,0.30000000000000004,276,100.0,77.2,33.8,38.9,26.5,27.9,37.9,23.3,0.0,16,16,200,1
277,0.125,0.75,0.30000000000000004,0.30000000000000004,277,100.0,77.6,27.0,40.0,23.5,25.7,33.6,18.3,0.0,16,16,200,1
278,0.125,0.75,0.30000000000000004,0.30000000000000004,278,100.0,76.9,32.1,35.6,27.5,33.6,39.3,13.3,0.0,16,16,200,1
279,0.125,0.75,0.30000000000000004,0.30000000000000004,279,100.0,73.6,29.3,34.2,31.5,37.9,45.0,16.7,0.0,16,16,200,1
280,0.125,0.75,0.4,0.4,280,100.0,68.7,39.0,47.7,20.5,19.2,30.8,22.5,5.0,16,16,200,1
281,0.125,0.75,0.4,0.4,281,100.0,62.9,40.0,42.7,16.5,17.5,25.0,15.0,3.8,16,16,200,1
282,0.125,0.75,0.4,0.4,282,100.0,61.1,39.8,42.2,7.5,8.3,12.5,6.2,0.0,16,16,200,1
283,0.125,0.75,0.4,0.4,283,100.0,66.3,39.4,48.0,17.5,18.3,27.5,16.2,2.5,16,16,200,1
284,0.125,0.75,0.4,0.4,284,100.0,64.5,41.4,44.1,10.5,8.3,17.5,13.8,0.0,16,16,200,1
285,0.125,0.75,0.4,0.4,285,100.0,64.3,37.5,45.7,16.0,19.2,21.7,11.2,7.5,16,16,200,1
286,0.125,0.75,0.4,0.4,286,100.0,61.2,37.8,41.1,8.5,9.2,14.2,7.5,0.0,16,16,200,1
287,0.125,0.75,0.4,0.4,287,100.0,65.3,44.1,46.9,19.5,22.5,27.5,15.0,7.5,16,16,200,1
288,0.125,0.75,0.4,0.4,288,100.0,63.7,39.2,44.3,13.0,11.7,20.0,15.0,2.5,16,16,200,1
289,0.125,0.75,0.4,0.4,289,100.0,67.7,40.0,49.6,11.5,12.5,17.5,10.0,2.5,16,16,200,1
290,0.125,0.75,0.5,0.5,290,100.0,56.0,51.3,56.8,14.0,17.0,18.0,11.0,10.0,16,16,200,1
291,0.125,0.75,0.5,0.5,291,100.0,51.8,49.5,52.5,9.5,8.0,13.0,11.0,6.0,16,16,200,1
292,0.125,0.75,0.5,0.5,292,100.0,53.8,52.6,55.5,9.5,10.0,8.0,9.0,11.0,16,16,200,1
293,0.125,0.75,0.5,0.5,293,100.0,56.6,47.9,54.8,12.5,14.0,15.0,11.0,10.0,16,16,200,1
294,0.125,0.75,0.5,0.5,294,100.0,60.0,49.0,60.5,11.0,13.0,11.0,9.0,11.0,16,16,200,1
295,0.125,0.75,0.5,0.5,295,100.0,50.8,49.4,50.5,5.5,4.0,6.0,7.0,5.0,16,16,200,1
296,0.125,0.75,0.5,0.5,296,100.0,59.3,50.2,60.3,9.0,7.0,2.0,11.0,16.0,16,16,200,1
297,0.125,0.75,0.5,0.5,297,100.0,50.7,49.3,52.0,7.0,7.0,6.0,7.0,8.0,16,16,200,1
298,0.125,0.75,0.5,0.5,298,100.0,58.2,51.0,56.8,7.5,11.0,5.0,4.0,10.0,16,16,200,1
299,0.125,0.75,0.5,0.5,299,100.0,51.5,49.6,53.2,8.5,10.0,12.0,7.0,5.0,16,16,200,1
300,0.125,0.875,0.1,0.1,300,100.0,90.4,14.3,11.7,30.0,32.2,33.3,10.0,0.0,16,16,200,1
301,0.125,0.875,0.1,0.1,301,100.0,91.4,11.8,20.2,38.0,40.0,42.2,20.0,0.0,16,16,200,1
302,0.125,0.875,0.1,0.1,302,100.0,91.1,9.4,11.9,31.0,31.7,34.4,25.0,0.0,16,16,200,1
303,0.125,0.875,0.1,0.1,303,100.0,91.0,11.9,15.9,33.5,37.2,37.2,0.0,0.0,16,16,200,1
304,0.125,0.875,0.1,0.1,304,100.0,92.1,7.1,16.3,36.5,38.3,40.6,20.0,0.0,16,16,200,1
305,0.125,0.875,0.1,0.1,305,100.0,92.0,13.4,8.8,35.5,38.3,39.4,10.0,0.0,16,16,200,1
306,0.125,0.875,0.1,0.1,306,100.0,92.3,15.6,14.2,45.0,49.4,50.0,5.0,0.0,16,16,200,1
307,0.125,0.875,0.1,0.1,307,100.0,90.9,15.8,16.8,39.0,41.7,43.3,15.0,0.0,16,16,200,1
308,0.125,0.875,0.1,0.1,308,100.0,91.1,14.6,14.7,40.5,42.2,45.0,25.0,0.0,16,16,200,1
309,0.125,0.875,0.1,0.1,309,100.0,90.9,11.1,8.6,35.0,37.8,38.9,10.0,0.0,16,16,200,1
310,0.125,0.875,0.2,0.2,310,100.0,83.6,16.9,22.5,12.0,13.8,15.0,5.0,0.0,16,16,200,1
311,0.125,0.875,0.2,0.2,311,100.0,82.7,19.5,26.6,21.0,24.4,26.2,7.5,0.0,16,16,200,1
312,0.125,0.875,0.2,0.2,312,100.0,81.8,17.8,24.4,16.0,18.8,20.0,5.0,0.0,16,16,200,1
313,0.125,0.875,0.2,0.2,313,100.0,80.9,21.1,25.9,16.5,19.4,20.6,5.0,0.0,16,16,200,1
314,0.125,0.875,0.2,0.2,314,100.0,81.1,22.8,22.3,20.0,23.8,25.0,5.0,0.0,16,16,200,1
315,0.125,0.875,0.2,0.2,315,100.0,82.6,18.9,21.0,12.0,13.1,15.0,7.5,0.0,16,16,200,1
316,0.125,0.875,0.2,0.2,316,100.0,83.7,17.9,24.3,19.0,21.9,23.8,7.5,0.0,16,16,200,1
317,0.125,0.875,0.2,0.2,317,100.0,81.5,15.9,23.2,18.5,21.2,23.1,7.5,0.0,16,16,200,1
318,0.125,0.875,0.2,0.2,318,100.0,82.8,16.1,26.5,23.0,26.2,28.8,10.0,0.0,16,16,200,1
319,0.125,0.875,0.2,0.2,319,100.0,82.2,20.2,22.4,19.0,23.1,23.8,2.5,0.0,16,16,200,1
320,0.125,0.875,0.30000000000000004,0.30000000000000004,320,100.0,70.9,28.5,31.6,2.5,3.6,3.6,0.0,0.0,16,16,200,1
321,0.125,0.875,0.30000000000000004,0.30000000000000004,321,100.0,73.4,31.9,32.7,12.5,12.9,17.9,11.7,0.0,16,16,200,1
322,0.125,0.875,0.30000000000000004,0.30000000000000004,322,100.0,69.8,30.7,30.6,3.5,3.6,5.0,3.3,0.0,16,16,200,1
323,0.125,0.875,0.30000000000000004,0.30000000000000004,323,100.0,70.9,29.1,30.2,8.0,8.6,11.4,6.7,0.0,16,16,200,1
324,0.125,0.875,0.30000000000000004,0.30000000000000004,324,100.0,71.7,31.9,31.4,4.5,5.7,6.4,1.7,0.0,16,16,200,1
325,0.125,0.875,0.30000000000000004,0.30000000000000004,325,100.0,69.5,32.9,31.1,6.0,7.9,8.6,1.7,0.0,16,16,200,1
326,0.125,0.875,0.30000000000000004,0.30000000000000004,326,100.0,70.5,28.5,28.6,4.0,5.7,5.7,0.0,0.0,16,16,200,1
327,0.125,0.875,0.30000000000000004,0.30000000000000004,327,100.0,70.9,31.1,28.0,5.0,6.4,7.1,1.7,0.0,16,16,200,1
328,0.125,0.875,0.30000000000000004,0.30000000000000004,328,100.0,70.2,31.5,32.0,7.5,10.0,10.7,1.7,0.0,16,16,200,1
329,0.125,0.875,0.30000000000000004,0.30000000000000004,329,100.0,72.8,30.4,30.9,9.0,12.1,12.9,1.7,0.0,16,16,200,1
330,0.125,0.875,0.4,0.4,330,100.0,58.1,39.4,38.5,2.5,2.5,4.2,2.5,0.0,16,16,200,1
331,0.125,0.875,0.4,0.4,331,100.0,57.8,38.0,39.4,1.0,0.8,1.7,1.2,0.0,16,16,200,1
332,0.125,0.875,0.4,0.4,332,100.0,59.8,41.3,39.0,0.0,0.0,0.0,0.0,0.0,16,16,200,1
333,0.125,0.875,0.4,0.4,333,100.0,59.9,42.1,36.8,3.0,4.2,5.0,1.2,0.0,16,16,200,1
334,0.125,0.875,0.4,0.4,334,100.0,57.8,41.6,41.8,1.5,1.7,2.5,1.2,0.0,16,16,200,1
335,0.125,0.875,0.4,0.4,335,100.0,63.0,39.0,41.9,3.0,3.3,5.0,2.5,0.0,16,16,200,1
336,0.125,0.875,0.4,0.4,336,100.0,60.6,41.4,39.1,2.5,2.5,2.5,2.5,2.5,16,16,200,1
337,0.125,0.875,0.4,0.4,337,100.0,60.9,35.2,39.5,1.5,0.0,2.5,3.8,0.0,16,16,200,1
338,0.125,0.875,0.4,0.4,338,100.0,59.4,39.6,39.0,1.5,0.8,1.7,2.5,1.2,16,16,200,1
339,0.125,0.875,0.4,0.4,339,100.0,60.1,38.9,36.5,0.5,0.8,0.8,0.0,0.0,16,16,200,1
340,0.125,0.875,0.5,0.5,340,100.0,48.7,49.4,50.0,0.5,1.0,0.0,0.0,1.0,16,16,200,1
341,0.125,0.875,0.5,0.5,341,100.0,50.1,49.5,48.1,1.0,0.0,0.0,2.0,2.0,16,16,200,1
342,0.125,0.875,0.5,0.5,342,100.0,52.0,50.6,48.7,0.5,1.0,1.0,0.0,0.0,16,16,200,1
343,0.125,0.875,0.5,0.5,343,100.0,48.8,47.6,48.9,1.0,2.0,2.0,0.0,0.0,16,16,200,1
344,0.125,0.875,0.5,0.5,344,100.0,52.8,48.7,52.0,0.5,1.0,0.0,0.0,1.0,16,16,200,1
345,0.125,0.875,0.5,0.5,345,100.0,51.0,48.2,49.8,0.5,1.0,1.0,0.0,0.0,16,16,200,1
346,0.125,0.875,0.5,0.5,346,100.0,49.9,49.2,53.0,2.5,3.0,5.0,2.0,0.0,16,16,200,1
347,0.125,0.875,0.5,0.5,347,100.0,47.9,49.1,47.4,2.0,3.0,3.0,1.0,1.0,16,16,200,1
348,0.125,0.875,0.5,0.5,348,100.0,50.2,51.5,51.3,0.5,1.0,0.0,0.0,1.0,16,16,200,1
349,0.125,0.875,0.5,0.5,349,100.0,49.6,49.1,48.5,0.5,0.0,1.0,1.0,0.0,16,16,200,1
350,0.25,0.125,0.1,0.1,350,100.0,91.4,47.9,31.4,100.0,100.0,100.0,100.0,100.0,16,16,200,1
351,0.25,0.125,0.1,0.1,351,100.0,90.6,35.1,24.6,98.5,100.0,99.4,85.0,90.0,16,16,200,1
352,0.25,0.125,0.1,0.1,352,100.0,92.0,38.9,31.0,98.5,100.0,98.9,85.0,95.0,16,16,200,1
353,0.25,0.125,0.1,0.1,353,100.0,89.6,50.0,24.0,98.5,100.0,98.9,85.0,95.0,16,16,200,1
354,0.25,0.125,0.1,0.1,354,100.0,90.4,32.4,29.7,96.5,100.0,97.8,65.0,85.0,16,16,200,1
355,0.25,0.125,0.1,0.1,355,100.0,89.8,33.3,20.4,99.5,100.0,100.0,95.0,95.0,16,16,200,1
356,0.25,0.125,0.1,0.1,356,100.0,91.0,23.3,32.7,97.0,100.0,97.2,70.0,95.0,16,16,200,1
357,0.25,0.125,0.1,0.1,357,100.0,90.1,30.2,19.1,98.0,100.0,99.4,80.0,85.0,16,16,200,1
358,0.25,0.125,0.1,0.1,358,100.0,91.1,37.1,26.5,98.5,100.0,99.4,85.0,90.0,16,16,200,1
359,0.25,0.125,0.1,0.1,359,100.0,89.9,30.6,19.7,98.0,100.0,99.4,80.0,85.0,16,16,200,1
360,0.25,0.125,0.2,0.2,360,100.0,80.8,45.0,32.6,100.0,100.0,100.0,100.0,100.0,16,16,200,1
361,0.25,0.125,0.2,0.2,361,100.0,79.1,42.7,29.6,100.0,100.0,100.0,100.0,100.0,16,16,200,1
362,0.25,0.125,0.2,0.2,362,100.0,79.6,41.7,29.1,98.5,100.0,100.0,92.5,92.5,16,16,200,1
363,0.25,0.125,0.2,0.2,363,100.0,81.9,47.7,36.0,100.0,100.0,100.0,100.0,100.0,16,16,200,1
364,0.25,0.125,0.2,0.2,364,100.0,79.5,47.0,28.7,99.5,100.0,100.0,97.5,97.5,16,16,200,1
365,0.25,0.125,0.2,0.2,365,100.0,79.1,42.9,27.5,99.5,100.0,99.4,97.5,100.0,16,16,200,1
366,0.25,0.125,0.2,0.2,366,100.0,78.9,40.8,24.9,100.0,100.0,100.0,100.0,100.0,16,16,200,1
367,0.25,0.125,0.2,0.2,367,100.0,78.6,44.1,27.3,100.0,100.0,100.0,100.0,100.0,16,16,200,1
368,0.25,0.125,0.2,0.2,368,100.0,79.1,42.9,26.5,99.0,100.0,100.0,95.0,95.0,16,16,200,1
369,0.25,0.125,0.2,0.2,369,100.0,80.2,38.6,29.5,100.0,100.0,100.0,100.0,100.0,16,16,200,1
370,0.25,0.125,0.30000000000000004,0.30000000000000004,370,100.0,69.2,42.2,36.6,100.0,100.0,100.0,100.0,100.0,16,16,200,1
371,0.25,0.125,0.30000000000000004,0.30000000000000004,371,100.0,71.3,54.5,40.9,100.0,100.0,100.0,100.0,100.0,16,16,200,1
372,0.25,0.125,0.30000000000000004,0.30000000000000004,372,100.0,68.5,48.8,32.3,100.0,100.0,100.0,100.0,100.0,16,16,200,1
373,0.25,0.125,0.30000000000000004,0.30000000000000004,373,100.0,70.2,57.5,35.7,100.0,100.0,100.0,100.0,100.0,16,16,200,1
374,0.25,0.125,0.30000000000000004,0.30000000000000004,374,100.0,69.9,53.3,35.5,100.0,100.0,100.0,100.0,100.0,16,16,200,1
375,0.25,0.125,0.30000000000000004,0.30000000000000004,375,100.0,69.9,49.4,35.6,100.0,100.0,100.0,100.0,100.0,16,16,200,1
376,0.25,0.125,0.30000000000000004,0.30000000000000004,376,100.0,74.7,47.3,42.9,100.0,100.0,100.0,100.0,100.0,16,16,200,1
377,0.25,0.125,0.30000000000000004,0.30000000000000004,377,100.0,71.9,55.3,40.5,100.0,100.0,100.0,100.0,100.0,16,16,200,1
378,0.25,0.125,0.30000000000000004,0.30000000000000004,378,100.0,69.9,51.0,34.4,100.0,100.0,100.0,100.0,100.0,16,16,200,1
379,0.25,0.125,0.30000000000000004,0.30000000000000004,379,100.0,70.4,41.9,36.9,100.0,100.0,100.0,100.0,100.0,16,16,200,1
380,0.25,0.125,0.4,0.4,380,100.0,64.0,51.6,45.4,100.0,100.0,100.0,100.0,100.0,16,16,200,1
381,0.25,0.125,0.4,0.4,381,100.0,60.3,57.5,40.5,100.0,100.0,100.0,100.0,100.0,16,16,200,1
382,0.25,0.125,0.4,0.4,382,100.0,59.7,51.6,41.6,100.0,100.0,100.0,100.0,100.0,16,16,200,1
383,0.25,0.125,0.4,0.4,383,100.0,59.5,54.8,43.0,100.0,100.0,100.0,100.0,100.0,16,16,200,1
384,0.25,0.125,0.4,0.4,384,100.0,59.5,48.5,43.9,100.0,100.0,100.0,100.0,100.0,16,16,200,1
385,0.25,0.125,0.4,0.4,385,100.0,61.2,50.6,42.2,100.0,100.0,100.0,100.0,100.0,16,16,200,1
386,0.25,0.125,0.4,0.4,386,100.0,56.5,53.0,38.5,100.0,100.0,100.0,100.0,100.0,16,16,200,1
387,0.25,0.125,0.4,0.4,387,100.0,62.0,59.4,47.9,100.0,100.0,100.0,100.0,100.0,16,16,200,1
388,0.25,0.125,0.4,0.4,388,100.0,61.7,48.1,47.0,100.0,100.0,100.0,100.0,100.0,16,16,200,1
389,0.25,0.125,0.4,0.4,389,100.0,61.3,54.3,44.5,100.0,100.0,100.0,100.0,100.0,16,16,200,1
390,0.25,0.125,0.5,0.5,390,100.0,56.5,61.7,57.6,100.0,100.0,100.0,100.0,100.0,16,16,200,1
391,0.25,0.125,0.5,0.5,391,100.0,51.4,60.7,51.8,100.0,100.0,100.0,100.0,100.0,16,16,200,1
392,0.25,0.125,0.5,0.5,392,100.0,54.4,59.0,55.8,100.0,100.0,100.0,100.0,100.0,16,16,200,1
393,0.25,0.125,0.5,0.5,393,100.0,53.8,61.6,53.8,100.0,100.0,100.0,100.0,100.0,16,16,200,1
394,0.25,0.125,0.5,0.5,394,100.0,50.6,64.1,52.3,100.0,100.0,100.0,100.0,100.0,16,16,200,1
395,0.25,0.125,0.5,0.5,395,100.0,50.6,58.2,51.0,100.0,100.0,100.0,100.0,100.0,16,16,200,1
396,0.25,0.125,0.5,0.5,396,100.0,50.5,56.6,46.9,100.0,100.0,100.0,100.0,100.0,16,16,200,1
397,0.25,0.125,0.5,0.5,397,100.0,47.4,59.0,46.0,100.0,100.0,100.0,100.0,100.0,16,16,200,1
398,0.25,0.125,0.5,0.5,398,100.0,50.5,66.2,48.6,100.0,100.0,100.0,100.0,100.0,16,16,200,1
399,0.25,0.125,0.5,0.5,399,100.0,49.3,57.9,50.3,100.0,100.0,100.0,100.0,100.0,16,16,200,1
400,0.25,0.25,0.1,0.1,400,100.0,92.1,43.8,34.8,98.5,98.9,100.0,95.0,85.0,16,16,200,1
401,0.25,0.25,0.1,0.1,401,100.0,91.1,28.9,34.9,95.5,100.0,97.2,55.0,80.0,16,16,200,1
402,0.25,0.25,0.1,0.1,402,100.0,90.5,18.4,26.6,96.5,99.4,98.9,70.0,75.0,16,16,200,1
403,0.25,0.25,0.1,0.1,403,100.0,89.4,25.0,23.4,94.0,97.8,97.8,60.0,60.0,16,16,200,1
404,0.25,0.25,0.1,0.1,404,100.0,90.7,30.7,28.6,96.5,99.4,99.4,70.0,70.0,16,16,200,1
405,0.25,0.25,0.1,0.1,405,100.0,92.1,29.6,38.6,97.0,98.9,98.3,80.0,85.0,16,16,200,1
406,0.25,0.25,0.1,0.1,406,100.0,92.1,30.9,32.6,94.0,98.3,97.8,55.0,60.0,16,16,200,1
407,0.25,0.25,0.1,0.1,407,100.0,90.4,19.4,25.5,94.0,98.9,96.7,50.0,70.0,16,16,200,1
408,0.25,0.25,0.1,0.1,408,100.0,91.0,27.3,28.2,94.5,98.9,98.3,55.0,60.0,16,16,200,1
